0b4991bdfd7a01c103617f9053ac387e26e7a8a7d5a331cfc46c4e035d773038c17aa, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
fa3cb34d3ad2aa740fe5e69c0cec57fdd08f08e819f6a202b289cf2b97e799eea1534, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Matt,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Kijowski,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
2f1e6cab7cf43a9fd53b5e7ff2ba58f376311a1ab994ffaf462762690b70f4c45972e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,jeff,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,jeff2,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
b082befbbcb1058df82f6caf6dcdd1123c791c190fbc99a1a1d875ab8b29a2aadf82e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,Checked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bologna,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,OSCARS,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
a7ca7b123725cadfdd77af1d589f2fadad73b1ecade01c2399c20a68e24148a4e2fe2, 1,1/16/2025 9:30 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
40ccceab4a67ac0980d92952ae626974bca110972b1bd89ef50c5d146a327599e2f3d, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
